origin	destination	destination_zika_suitability
puerto_rico	costa_rica	0.864093419316
puerto_rico	panama	0.921726049343
puerto_rico	bahamas	0.83971909095
puerto_rico	cuba	0.878205230078
puerto_rico	turks_caicos_islands	0.1217979408
puerto_rico	cayman_islands	0.305684872765
puerto_rico	jamaica	0.898899334178
puerto_rico	haiti	0.926644006465
puerto_rico	dominican_republic	0.895871517796
puerto_rico	united_states_virgin_islands	0.535347058929
puerto_rico	saint_kitts_nevis	0.199813827357
puerto_rico	antigua_barbuda	0.540756425677
puerto_rico	guadeloupe	0.809569528434
puerto_rico	dominica	0.650753268408
puerto_rico	martinique	0.869582540819
puerto_rico	saint_lucia	0.943525642977
puerto_rico	saint_vincent_grenadines	0.720202822603
puerto_rico	barbados	0.981560404454
puerto_rico	grenada	0.897331296021
puerto_rico	trinidad_tobago	0.968913133274
puerto_rico	curacao	0.643752662414
puerto_rico	aruba	0.546931805296
puerto_rico	french_guiana	0.893181224069
puerto_rico	suriname	0.961076158942
puerto_rico	guyana	0.791691498127
puerto_rico	venezuela	0.876832171102
puerto_rico	colombia	0.613870504386
puerto_rico	ecuador	0.55923784291
puerto_rico	peru	0.399651442696
puerto_rico	bolivia	0.380692735446
puerto_rico	brazil	0.649572731578
puerto_rico	paraguay	0.957577587256
puerto_rico	uruguay	0.0497532079307
puerto_rico	argentina	0.370594756244
puerto_rico	chile	0.0
united_states_virgin_islands	canada	0.0
united_states_virgin_islands	united_states	0.208427240631
united_states_virgin_islands	bermuda	0.0997563110907
united_states_virgin_islands	mexico	0.306216470124
united_states_virgin_islands	belize	0.804038059215
united_states_virgin_islands	guatemala	0.450046876928
united_states_virgin_islands	honduras	0.863965033278
united_states_virgin_islands	el_salvador	0.950706376279
united_states_virgin_islands	nicaragua	0.892162151455
united_states_virgin_islands	costa_rica	0.864093419316
united_states_virgin_islands	panama	0.921726049343
united_states_virgin_islands	bahamas	0.83971909095
united_states_virgin_islands	cuba	0.878205230078
united_states_virgin_islands	turks_caicos_islands	0.1217979408
united_states_virgin_islands	cayman_islands	0.305684872765
united_states_virgin_islands	jamaica	0.898899334178
united_states_virgin_islands	haiti	0.926644006465
united_states_virgin_islands	dominican_republic	0.895871517796
united_states_virgin_islands	puerto_rico	0.952846921639
united_states_virgin_islands	saint_kitts_nevis	0.199813827357
united_states_virgin_islands	antigua_barbuda	0.540756425677
united_states_virgin_islands	guadeloupe	0.809569528434
united_states_virgin_islands	dominica	0.650753268408
united_states_virgin_islands	martinique	0.869582540819
united_states_virgin_islands	saint_lucia	0.943525642977
united_states_virgin_islands	saint_vincent_grenadines	0.720202822603
united_states_virgin_islands	barbados	0.981560404454
united_states_virgin_islands	grenada	0.897331296021
united_states_virgin_islands	trinidad_tobago	0.968913133274
united_states_virgin_islands	curacao	0.643752662414
united_states_virgin_islands	aruba	0.546931805296
united_states_virgin_islands	french_guiana	0.893181224069
united_states_virgin_islands	suriname	0.961076158942
united_states_virgin_islands	guyana	0.791691498127
united_states_virgin_islands	venezuela	0.876832171102
united_states_virgin_islands	colombia	0.613870504386
united_states_virgin_islands	ecuador	0.55923784291
united_states_virgin_islands	peru	0.399651442696
united_states_virgin_islands	bolivia	0.380692735446
united_states_virgin_islands	brazil	0.649572731578
united_states_virgin_islands	paraguay	0.957577587256
united_states_virgin_islands	uruguay	0.0497532079307
united_states_virgin_islands	argentina	0.370594756244
united_states_virgin_islands	chile	0.0
saint_kitts_nevis	canada	0.0
saint_kitts_nevis	united_states	0.208427240631
saint_kitts_nevis	bermuda	0.0997563110907
saint_kitts_nevis	mexico	0.306216470124
saint_kitts_nevis	belize	0.804038059215
saint_kitts_nevis	guatemala	0.450046876928
saint_kitts_nevis	honduras	0.863965033278
saint_kitts_nevis	el_salvador	0.950706376279
saint_kitts_nevis	nicaragua	0.892162151455
saint_kitts_nevis	costa_rica	0.864093419316
saint_kitts_nevis	panama	0.921726049343
saint_kitts_nevis	bahamas	0.83971909095
saint_kitts_nevis	cuba	0.878205230078
saint_kitts_nevis	turks_caicos_islands	0.1217979408
saint_kitts_nevis	cayman_islands	0.305684872765
saint_kitts_nevis	jamaica	0.898899334178
saint_kitts_nevis	haiti	0.926644006465
saint_kitts_nevis	dominican_republic	0.895871517796
saint_kitts_nevis	puerto_rico	0.952846921639
saint_kitts_nevis	united_states_virgin_islands	0.535347058929
saint_kitts_nevis	antigua_barbuda	0.540756425677
saint_kitts_nevis	guadeloupe	0.809569528434
saint_kitts_nevis	dominica	0.650753268408
saint_kitts_nevis	martinique	0.869582540819
saint_kitts_nevis	saint_lucia	0.943525642977
saint_kitts_nevis	saint_vincent_grenadines	0.720202822603
saint_kitts_nevis	barbados	0.981560404454
saint_kitts_nevis	grenada	0.897331296021
saint_kitts_nevis	trinidad_tobago	0.968913133274
saint_kitts_nevis	curacao	0.643752662414
saint_kitts_nevis	aruba	0.546931805296
saint_kitts_nevis	french_guiana	0.893181224069
saint_kitts_nevis	suriname	0.961076158942
saint_kitts_nevis	guyana	0.791691498127
saint_kitts_nevis	venezuela	0.876832171102
saint_kitts_nevis	colombia	0.613870504386
saint_kitts_nevis	ecuador	0.55923784291
saint_kitts_nevis	peru	0.399651442696
saint_kitts_nevis	bolivia	0.380692735446
saint_kitts_nevis	brazil	0.649572731578
saint_kitts_nevis	paraguay	0.957577587256
saint_kitts_nevis	uruguay	0.0497532079307
saint_kitts_nevis	argentina	0.370594756244
saint_kitts_nevis	chile	0.0
antigua_barbuda	canada	0.0
antigua_barbuda	united_states	0.208427240631
antigua_barbuda	bermuda	0.0997563110907
antigua_barbuda	mexico	0.306216470124
antigua_barbuda	belize	0.804038059215
antigua_barbuda	guatemala	0.450046876928
antigua_barbuda	honduras	0.863965033278
antigua_barbuda	el_salvador	0.950706376279
antigua_barbuda	nicaragua	0.892162151455
antigua_barbuda	costa_rica	0.864093419316
antigua_barbuda	panama	0.921726049343
antigua_barbuda	bahamas	0.83971909095
antigua_barbuda	cuba	0.878205230078
antigua_barbuda	turks_caicos_islands	0.1217979408
antigua_barbuda	cayman_islands	0.305684872765
antigua_barbuda	jamaica	0.898899334178
antigua_barbuda	haiti	0.926644006465
antigua_barbuda	dominican_republic	0.895871517796
antigua_barbuda	puerto_rico	0.952846921639
antigua_barbuda	united_states_virgin_islands	0.535347058929
antigua_barbuda	saint_kitts_nevis	0.199813827357
antigua_barbuda	guadeloupe	0.809569528434
antigua_barbuda	dominica	0.650753268408
antigua_barbuda	martinique	0.869582540819
antigua_barbuda	saint_lucia	0.943525642977
antigua_barbuda	saint_vincent_grenadines	0.720202822603
antigua_barbuda	barbados	0.981560404454
antigua_barbuda	grenada	0.897331296021
antigua_barbuda	trinidad_tobago	0.968913133274
antigua_barbuda	curacao	0.643752662414
antigua_barbuda	aruba	0.546931805296
antigua_barbuda	french_guiana	0.893181224069
antigua_barbuda	suriname	0.961076158942
antigua_barbuda	guyana	0.791691498127
antigua_barbuda	venezuela	0.876832171102
antigua_barbuda	colombia	0.613870504386
antigua_barbuda	ecuador	0.55923784291
antigua_barbuda	peru	0.399651442696
antigua_barbuda	bolivia	0.380692735446
antigua_barbuda	brazil	0.649572731578
antigua_barbuda	paraguay	0.957577587256
antigua_barbuda	uruguay	0.0497532079307
antigua_barbuda	argentina	0.370594756244
antigua_barbuda	chile	0.0
guadeloupe	canada	0.0
guadeloupe	united_states	0.208427240631
guadeloupe	bermuda	0.0997563110907
guadeloupe	mexico	0.306216470124
guadeloupe	belize	0.804038059215
guadeloupe	guatemala	0.450046876928
guadeloupe	honduras	0.863965033278
guadeloupe	el_salvador	0.950706376279
guadeloupe	nicaragua	0.892162151455
guadeloupe	costa_rica	0.864093419316
guadeloupe	panama	0.921726049343
guadeloupe	bahamas	0.83971909095
guadeloupe	cuba	0.878205230078
guadeloupe	turks_caicos_islands	0.1217979408
guadeloupe	cayman_islands	0.305684872765
guadeloupe	jamaica	0.898899334178
guadeloupe	haiti	0.926644006465
guadeloupe	dominican_republic	0.895871517796
guadeloupe	puerto_rico	0.952846921639
guadeloupe	united_states_virgin_islands	0.535347058929
guadeloupe	saint_kitts_nevis	0.199813827357
guadeloupe	antigua_barbuda	0.540756425677
guadeloupe	dominica	0.650753268408
guadeloupe	martinique	0.869582540819
guadeloupe	saint_lucia	0.943525642977
guadeloupe	saint_vincent_grenadines	0.720202822603
guadeloupe	barbados	0.981560404454
guadeloupe	grenada	0.897331296021
guadeloupe	trinidad_tobago	0.968913133274
guadeloupe	curacao	0.643752662414
guadeloupe	aruba	0.546931805296
guadeloupe	french_guiana	0.893181224069
guadeloupe	suriname	0.961076158942
guadeloupe	guyana	0.791691498127
guadeloupe	venezuela	0.876832171102
guadeloupe	colombia	0.613870504386
guadeloupe	ecuador	0.55923784291
guadeloupe	peru	0.399651442696
guadeloupe	bolivia	0.380692735446
guadeloupe	brazil	0.649572731578
guadeloupe	paraguay	0.957577587256
guadeloupe	uruguay	0.0497532079307
guadeloupe	argentina	0.370594756244
guadeloupe	chile	0.0
dominica	canada	0.0
dominica	united_states	0.208427240631
dominica	bermuda	0.0997563110907
dominica	mexico	0.306216470124
dominica	belize	0.804038059215
dominica	guatemala	0.450046876928
dominica	honduras	0.863965033278
dominica	el_salvador	0.950706376279
dominica	nicaragua	0.892162151455
dominica	costa_rica	0.864093419316
dominica	panama	0.921726049343
dominica	bahamas	0.83971909095
dominica	cuba	0.878205230078
dominica	turks_caicos_islands	0.1217979408
dominica	cayman_islands	0.305684872765
dominica	jamaica	0.898899334178
dominica	haiti	0.926644006465
dominica	dominican_republic	0.895871517796
dominica	puerto_rico	0.952846921639
dominica	united_states_virgin_islands	0.535347058929
dominica	saint_kitts_nevis	0.199813827357
dominica	antigua_barbuda	0.540756425677
dominica	guadeloupe	0.809569528434
dominica	martinique	0.869582540819
dominica	saint_lucia	0.943525642977
dominica	saint_vincent_grenadines	0.720202822603
dominica	barbados	0.981560404454
dominica	grenada	0.897331296021
dominica	trinidad_tobago	0.968913133274
dominica	curacao	0.643752662414
dominica	aruba	0.546931805296
dominica	french_guiana	0.893181224069
dominica	suriname	0.961076158942
dominica	guyana	0.791691498127
dominica	venezuela	0.876832171102
dominica	colombia	0.613870504386
dominica	ecuador	0.55923784291
dominica	peru	0.399651442696
dominica	bolivia	0.380692735446
dominica	brazil	0.649572731578
dominica	paraguay	0.957577587256
dominica	uruguay	0.0497532079307
dominica	argentina	0.370594756244
dominica	chile	0.0
martinique	canada	0.0
martinique	united_states	0.208427240631
martinique	bermuda	0.0997563110907
martinique	mexico	0.306216470124
martinique	belize	0.804038059215
martinique	guatemala	0.450046876928
martinique	honduras	0.863965033278
martinique	el_salvador	0.950706376279
martinique	nicaragua	0.892162151455
martinique	costa_rica	0.864093419316
martinique	panama	0.921726049343
martinique	bahamas	0.83971909095
martinique	cuba	0.878205230078
martinique	turks_caicos_islands	0.1217979408
martinique	cayman_islands	0.305684872765
martinique	jamaica	0.898899334178
martinique	haiti	0.926644006465
martinique	dominican_republic	0.895871517796
martinique	puerto_rico	0.952846921639
martinique	united_states_virgin_islands	0.535347058929
martinique	saint_kitts_nevis	0.199813827357
martinique	antigua_barbuda	0.540756425677
martinique	guadeloupe	0.809569528434
martinique	dominica	0.650753268408
martinique	saint_lucia	0.943525642977
martinique	saint_vincent_grenadines	0.720202822603
martinique	barbados	0.981560404454
martinique	grenada	0.897331296021
martinique	trinidad_tobago	0.968913133274
martinique	curacao	0.643752662414
martinique	aruba	0.546931805296
martinique	french_guiana	0.893181224069
martinique	suriname	0.961076158942
martinique	guyana	0.791691498127
martinique	venezuela	0.876832171102
martinique	colombia	0.613870504386
martinique	ecuador	0.55923784291
martinique	peru	0.399651442696
martinique	bolivia	0.380692735446
martinique	brazil	0.649572731578
martinique	paraguay	0.957577587256
martinique	uruguay	0.0497532079307
martinique	argentina	0.370594756244
martinique	chile	0.0
saint_lucia	canada	0.0
saint_lucia	united_states	0.208427240631
saint_lucia	bermuda	0.0997563110907
saint_lucia	mexico	0.306216470124
saint_lucia	belize	0.804038059215
saint_lucia	guatemala	0.450046876928
saint_lucia	honduras	0.863965033278
saint_lucia	el_salvador	0.950706376279
saint_lucia	nicaragua	0.892162151455
saint_lucia	costa_rica	0.864093419316
saint_lucia	panama	0.921726049343
saint_lucia	bahamas	0.83971909095
saint_lucia	cuba	0.878205230078
saint_lucia	turks_caicos_islands	0.1217979408
saint_lucia	cayman_islands	0.305684872765
saint_lucia	jamaica	0.898899334178
saint_lucia	haiti	0.926644006465
saint_lucia	dominican_republic	0.895871517796
saint_lucia	puerto_rico	0.952846921639
saint_lucia	united_states_virgin_islands	0.535347058929
saint_lucia	saint_kitts_nevis	0.199813827357
saint_lucia	antigua_barbuda	0.540756425677
saint_lucia	guadeloupe	0.809569528434
saint_lucia	dominica	0.650753268408
saint_lucia	martinique	0.869582540819
saint_lucia	saint_vincent_grenadines	0.720202822603
saint_lucia	barbados	0.981560404454
saint_lucia	grenada	0.897331296021
saint_lucia	trinidad_tobago	0.968913133274
saint_lucia	curacao	0.643752662414
saint_lucia	aruba	0.546931805296
saint_lucia	french_guiana	0.893181224069
saint_lucia	suriname	0.961076158942
saint_lucia	guyana	0.791691498127
saint_lucia	venezuela	0.876832171102
saint_lucia	colombia	0.613870504386
saint_lucia	ecuador	0.55923784291
saint_lucia	peru	0.399651442696
saint_lucia	bolivia	0.380692735446
saint_lucia	brazil	0.649572731578
saint_lucia	paraguay	0.957577587256
saint_lucia	uruguay	0.0497532079307
saint_lucia	argentina	0.370594756244
saint_lucia	chile	0.0
saint_vincent_grenadines	canada	0.0
saint_vincent_grenadines	united_states	0.208427240631
saint_vincent_grenadines	bermuda	0.0997563110907
saint_vincent_grenadines	mexico	0.306216470124
saint_vincent_grenadines	belize	0.804038059215
saint_vincent_grenadines	guatemala	0.450046876928
saint_vincent_grenadines	honduras	0.863965033278
saint_vincent_grenadines	el_salvador	0.950706376279
saint_vincent_grenadines	nicaragua	0.892162151455
saint_vincent_grenadines	costa_rica	0.864093419316
saint_vincent_grenadines	panama	0.921726049343
saint_vincent_grenadines	bahamas	0.83971909095
saint_vincent_grenadines	cuba	0.878205230078
saint_vincent_grenadines	turks_caicos_islands	0.1217979408
saint_vincent_grenadines	cayman_islands	0.305684872765
saint_vincent_grenadines	jamaica	0.898899334178
saint_vincent_grenadines	haiti	0.926644006465
saint_vincent_grenadines	dominican_republic	0.895871517796
saint_vincent_grenadines	puerto_rico	0.952846921639
saint_vincent_grenadines	united_states_virgin_islands	0.535347058929
saint_vincent_grenadines	saint_kitts_nevis	0.199813827357
saint_vincent_grenadines	antigua_barbuda	0.540756425677
saint_vincent_grenadines	guadeloupe	0.809569528434
saint_vincent_grenadines	dominica	0.650753268408
saint_vincent_grenadines	martinique	0.869582540819
saint_vincent_grenadines	saint_lucia	0.943525642977
saint_vincent_grenadines	barbados	0.981560404454
saint_vincent_grenadines	grenada	0.897331296021
saint_vincent_grenadines	trinidad_tobago	0.968913133274
saint_vincent_grenadines	curacao	0.643752662414
saint_vincent_grenadines	aruba	0.546931805296
saint_vincent_grenadines	french_guiana	0.893181224069
saint_vincent_grenadines	suriname	0.961076158942
saint_vincent_grenadines	guyana	0.791691498127
saint_vincent_grenadines	venezuela	0.876832171102
saint_vincent_grenadines	colombia	0.613870504386
saint_vincent_grenadines	ecuador	0.55923784291
saint_vincent_grenadines	peru	0.399651442696
saint_vincent_grenadines	bolivia	0.380692735446
saint_vincent_grenadines	brazil	0.649572731578
saint_vincent_grenadines	paraguay	0.957577587256
saint_vincent_grenadines	uruguay	0.0497532079307
saint_vincent_grenadines	argentina	0.370594756244
saint_vincent_grenadines	chile	0.0
barbados	canada	0.0
barbados	united_states	0.208427240631
barbados	bermuda	0.0997563110907
barbados	mexico	0.306216470124
barbados	belize	0.804038059215
barbados	guatemala	0.450046876928
barbados	honduras	0.863965033278
barbados	el_salvador	0.950706376279
barbados	nicaragua	0.892162151455
barbados	costa_rica	0.864093419316
barbados	panama	0.921726049343
barbados	bahamas	0.83971909095
barbados	cuba	0.878205230078
barbados	turks_caicos_islands	0.1217979408
barbados	cayman_islands	0.305684872765
barbados	jamaica	0.898899334178
barbados	haiti	0.926644006465
barbados	dominican_republic	0.895871517796
barbados	puerto_rico	0.952846921639
barbados	united_states_virgin_islands	0.535347058929
barbados	saint_kitts_nevis	0.199813827357
barbados	antigua_barbuda	0.540756425677
barbados	guadeloupe	0.809569528434
barbados	dominica	0.650753268408
barbados	martinique	0.869582540819
barbados	saint_lucia	0.943525642977
barbados	saint_vincent_grenadines	0.720202822603
barbados	grenada	0.897331296021
barbados	trinidad_tobago	0.968913133274
barbados	curacao	0.643752662414
barbados	aruba	0.546931805296
barbados	french_guiana	0.893181224069
barbados	suriname	0.961076158942
barbados	guyana	0.791691498127
barbados	venezuela	0.876832171102
barbados	colombia	0.613870504386
barbados	ecuador	0.55923784291
barbados	peru	0.399651442696
barbados	bolivia	0.380692735446
barbados	brazil	0.649572731578
barbados	paraguay	0.957577587256
barbados	uruguay	0.0497532079307
barbados	argentina	0.370594756244
barbados	chile	0.0
grenada	canada	0.0
grenada	united_states	0.208427240631
grenada	bermuda	0.0997563110907
grenada	mexico	0.306216470124
grenada	belize	0.804038059215
grenada	guatemala	0.450046876928
grenada	honduras	0.863965033278
grenada	el_salvador	0.950706376279
grenada	nicaragua	0.892162151455
grenada	costa_rica	0.864093419316
grenada	panama	0.921726049343
grenada	bahamas	0.83971909095
grenada	cuba	0.878205230078
grenada	turks_caicos_islands	0.1217979408
grenada	cayman_islands	0.305684872765
grenada	jamaica	0.898899334178
grenada	haiti	0.926644006465
grenada	dominican_republic	0.895871517796
grenada	puerto_rico	0.952846921639
grenada	united_states_virgin_islands	0.535347058929
grenada	saint_kitts_nevis	0.199813827357
grenada	antigua_barbuda	0.540756425677
grenada	guadeloupe	0.809569528434
grenada	dominica	0.650753268408
grenada	martinique	0.869582540819
grenada	saint_lucia	0.943525642977
grenada	saint_vincent_grenadines	0.720202822603
grenada	barbados	0.981560404454
grenada	trinidad_tobago	0.968913133274
grenada	curacao	0.643752662414
grenada	aruba	0.546931805296
grenada	french_guiana	0.893181224069
grenada	suriname	0.961076158942
grenada	guyana	0.791691498127
grenada	venezuela	0.876832171102
grenada	colombia	0.613870504386
grenada	ecuador	0.55923784291
grenada	peru	0.399651442696
grenada	bolivia	0.380692735446
grenada	brazil	0.649572731578
grenada	paraguay	0.957577587256
grenada	uruguay	0.0497532079307
grenada	argentina	0.370594756244
grenada	chile	0.0
trinidad_tobago	canada	0.0
trinidad_tobago	united_states	0.208427240631
trinidad_tobago	bermuda	0.0997563110907
trinidad_tobago	mexico	0.306216470124
trinidad_tobago	belize	0.804038059215
trinidad_tobago	guatemala	0.450046876928
trinidad_tobago	honduras	0.863965033278
trinidad_tobago	el_salvador	0.950706376279
trinidad_tobago	nicaragua	0.892162151455
trinidad_tobago	costa_rica	0.864093419316
trinidad_tobago	panama	0.921726049343
trinidad_tobago	bahamas	0.83971909095
trinidad_tobago	cuba	0.878205230078
trinidad_tobago	turks_caicos_islands	0.1217979408
trinidad_tobago	cayman_islands	0.305684872765
trinidad_tobago	jamaica	0.898899334178
trinidad_tobago	haiti	0.926644006465
trinidad_tobago	dominican_republic	0.895871517796
trinidad_tobago	puerto_rico	0.952846921639
trinidad_tobago	united_states_virgin_islands	0.535347058929
trinidad_tobago	saint_kitts_nevis	0.199813827357
trinidad_tobago	antigua_barbuda	0.540756425677
trinidad_tobago	guadeloupe	0.809569528434
trinidad_tobago	dominica	0.650753268408
trinidad_tobago	martinique	0.869582540819
trinidad_tobago	saint_lucia	0.943525642977
trinidad_tobago	saint_vincent_grenadines	0.720202822603
trinidad_tobago	barbados	0.981560404454
trinidad_tobago	grenada	0.897331296021
trinidad_tobago	curacao	0.643752662414
trinidad_tobago	aruba	0.546931805296
trinidad_tobago	french_guiana	0.893181224069
trinidad_tobago	suriname	0.961076158942
trinidad_tobago	guyana	0.791691498127
trinidad_tobago	venezuela	0.876832171102
trinidad_tobago	colombia	0.613870504386
trinidad_tobago	ecuador	0.55923784291
trinidad_tobago	peru	0.399651442696
trinidad_tobago	bolivia	0.380692735446
trinidad_tobago	brazil	0.649572731578
trinidad_tobago	paraguay	0.957577587256
trinidad_tobago	uruguay	0.0497532079307
trinidad_tobago	argentina	0.370594756244
trinidad_tobago	chile	0.0
curacao	canada	0.0
curacao	united_states	0.208427240631
curacao	bermuda	0.0997563110907
curacao	mexico	0.306216470124
curacao	belize	0.804038059215
curacao	guatemala	0.450046876928
curacao	honduras	0.863965033278
curacao	el_salvador	0.950706376279
curacao	nicaragua	0.892162151455
curacao	costa_rica	0.864093419316
curacao	panama	0.921726049343
curacao	bahamas	0.83971909095
curacao	cuba	0.878205230078
curacao	turks_caicos_islands	0.1217979408
curacao	cayman_islands	0.305684872765
curacao	jamaica	0.898899334178
curacao	haiti	0.926644006465
curacao	dominican_republic	0.895871517796
curacao	puerto_rico	0.952846921639
curacao	united_states_virgin_islands	0.535347058929
curacao	saint_kitts_nevis	0.199813827357
curacao	antigua_barbuda	0.540756425677
curacao	guadeloupe	0.809569528434
curacao	dominica	0.650753268408
curacao	martinique	0.869582540819
curacao	saint_lucia	0.943525642977
curacao	saint_vincent_grenadines	0.720202822603
curacao	barbados	0.981560404454
curacao	grenada	0.897331296021
curacao	trinidad_tobago	0.968913133274
curacao	aruba	0.546931805296
curacao	french_guiana	0.893181224069
curacao	suriname	0.961076158942
curacao	guyana	0.791691498127
curacao	venezuela	0.876832171102
curacao	colombia	0.613870504386
curacao	ecuador	0.55923784291
curacao	peru	0.399651442696
curacao	bolivia	0.380692735446
curacao	brazil	0.649572731578
curacao	paraguay	0.957577587256
curacao	uruguay	0.0497532079307
curacao	argentina	0.370594756244
curacao	chile	0.0
aruba	canada	0.0
aruba	united_states	0.208427240631
aruba	bermuda	0.0997563110907
aruba	mexico	0.306216470124
aruba	belize	0.804038059215
aruba	guatemala	0.450046876928
aruba	honduras	0.863965033278
aruba	el_salvador	0.950706376279
aruba	nicaragua	0.892162151455
aruba	costa_rica	0.864093419316
aruba	panama	0.921726049343
aruba	bahamas	0.83971909095
aruba	cuba	0.878205230078
aruba	turks_caicos_islands	0.1217979408
aruba	cayman_islands	0.305684872765
aruba	jamaica	0.898899334178
aruba	haiti	0.926644006465
aruba	dominican_republic	0.895871517796
aruba	puerto_rico	0.952846921639
aruba	united_states_virgin_islands	0.535347058929
aruba	saint_kitts_nevis	0.199813827357
aruba	antigua_barbuda	0.540756425677
aruba	guadeloupe	0.809569528434
aruba	dominica	0.650753268408
aruba	martinique	0.869582540819
aruba	saint_lucia	0.943525642977
aruba	saint_vincent_grenadines	0.720202822603
aruba	barbados	0.981560404454
aruba	grenada	0.897331296021
aruba	trinidad_tobago	0.968913133274
aruba	curacao	0.643752662414
aruba	french_guiana	0.893181224069
aruba	suriname	0.961076158942
aruba	guyana	0.791691498127
aruba	venezuela	0.876832171102
aruba	colombia	0.613870504386
aruba	ecuador	0.55923784291
aruba	peru	0.399651442696
aruba	bolivia	0.380692735446
aruba	brazil	0.649572731578
aruba	paraguay	0.957577587256
aruba	uruguay	0.0497532079307
aruba	argentina	0.370594756244
aruba	chile	0.0
french_guiana	canada	0.0
french_guiana	united_states	0.208427240631
french_guiana	bermuda	0.0997563110907
french_guiana	mexico	0.306216470124
french_guiana	belize	0.804038059215
french_guiana	guatemala	0.450046876928
french_guiana	honduras	0.863965033278
french_guiana	el_salvador	0.950706376279
french_guiana	nicaragua	0.892162151455
french_guiana	costa_rica	0.864093419316
french_guiana	panama	0.921726049343
french_guiana	bahamas	0.83971909095
french_guiana	cuba	0.878205230078
french_guiana	turks_caicos_islands	0.1217979408
french_guiana	cayman_islands	0.305684872765
french_guiana	jamaica	0.898899334178
french_guiana	haiti	0.926644006465
french_guiana	dominican_republic	0.895871517796
french_guiana	puerto_rico	0.952846921639
french_guiana	united_states_virgin_islands	0.535347058929
french_guiana	saint_kitts_nevis	0.199813827357
french_guiana	antigua_barbuda	0.540756425677
french_guiana	guadeloupe	0.809569528434
french_guiana	dominica	0.650753268408
french_guiana	martinique	0.869582540819
french_guiana	saint_lucia	0.943525642977
french_guiana	saint_vincent_grenadines	0.720202822603
french_guiana	barbados	0.981560404454
french_guiana	grenada	0.897331296021
french_guiana	trinidad_tobago	0.968913133274
french_guiana	curacao	0.643752662414
french_guiana	aruba	0.546931805296
french_guiana	suriname	0.961076158942
french_guiana	guyana	0.791691498127
french_guiana	venezuela	0.876832171102
french_guiana	colombia	0.613870504386
french_guiana	ecuador	0.55923784291
french_guiana	peru	0.399651442696
french_guiana	bolivia	0.380692735446
french_guiana	brazil	0.649572731578
french_guiana	paraguay	0.957577587256
french_guiana	uruguay	0.0497532079307
french_guiana	argentina	0.370594756244
french_guiana	chile	0.0
suriname	canada	0.0
suriname	united_states	0.208427240631
suriname	bermuda	0.0997563110907
suriname	mexico	0.306216470124
suriname	belize	0.804038059215
suriname	guatemala	0.450046876928
suriname	honduras	0.863965033278
suriname	el_salvador	0.950706376279
suriname	nicaragua	0.892162151455
suriname	costa_rica	0.864093419316
suriname	panama	0.921726049343
suriname	bahamas	0.83971909095
suriname	cuba	0.878205230078
suriname	turks_caicos_islands	0.1217979408
suriname	cayman_islands	0.305684872765
suriname	jamaica	0.898899334178
suriname	haiti	0.926644006465
suriname	dominican_republic	0.895871517796
suriname	puerto_rico	0.952846921639
suriname	united_states_virgin_islands	0.535347058929
suriname	saint_kitts_nevis	0.199813827357
suriname	antigua_barbuda	0.540756425677
suriname	guadeloupe	0.809569528434
suriname	dominica	0.650753268408
suriname	martinique	0.869582540819
suriname	saint_lucia	0.943525642977
suriname	saint_vincent_grenadines	0.720202822603
suriname	barbados	0.981560404454
suriname	grenada	0.897331296021
suriname	trinidad_tobago	0.968913133274
suriname	curacao	0.643752662414
suriname	aruba	0.546931805296
suriname	french_guiana	0.893181224069
suriname	guyana	0.791691498127
suriname	venezuela	0.876832171102
suriname	colombia	0.613870504386
suriname	ecuador	0.55923784291
suriname	peru	0.399651442696
suriname	bolivia	0.380692735446
suriname	brazil	0.649572731578
suriname	paraguay	0.957577587256
suriname	uruguay	0.0497532079307
suriname	argentina	0.370594756244
suriname	chile	0.0
guyana	canada	0.0
guyana	united_states	0.208427240631
guyana	bermuda	0.0997563110907
guyana	mexico	0.306216470124
guyana	belize	0.804038059215
guyana	guatemala	0.450046876928
guyana	honduras	0.863965033278
guyana	el_salvador	0.950706376279
guyana	nicaragua	0.892162151455
guyana	costa_rica	0.864093419316
guyana	panama	0.921726049343
guyana	bahamas	0.83971909095
guyana	cuba	0.878205230078
guyana	turks_caicos_islands	0.1217979408
guyana	cayman_islands	0.305684872765
guyana	jamaica	0.898899334178
guyana	haiti	0.926644006465
guyana	dominican_republic	0.895871517796
guyana	puerto_rico	0.952846921639
guyana	united_states_virgin_islands	0.535347058929
guyana	saint_kitts_nevis	0.199813827357
guyana	antigua_barbuda	0.540756425677
guyana	guadeloupe	0.809569528434
guyana	dominica	0.650753268408
guyana	martinique	0.869582540819
guyana	saint_lucia	0.943525642977
guyana	saint_vincent_grenadines	0.720202822603
guyana	barbados	0.981560404454
guyana	grenada	0.897331296021
guyana	trinidad_tobago	0.968913133274
guyana	curacao	0.643752662414
guyana	aruba	0.546931805296
guyana	french_guiana	0.893181224069
guyana	suriname	0.961076158942
guyana	venezuela	0.876832171102
guyana	colombia	0.613870504386
guyana	ecuador	0.55923784291
guyana	peru	0.399651442696
guyana	bolivia	0.380692735446
guyana	brazil	0.649572731578
guyana	paraguay	0.957577587256
guyana	uruguay	0.0497532079307
guyana	argentina	0.370594756244
guyana	chile	0.0
venezuela	canada	0.0
venezuela	united_states	0.208427240631
