origin	destination	origin_zika_suitability
puerto_rico	panama	0.952846921639
puerto_rico	bahamas	0.952846921639
puerto_rico	cuba	0.952846921639
puerto_rico	turks_caicos_islands	0.952846921639
puerto_rico	cayman_islands	0.952846921639
puerto_rico	jamaica	0.952846921639
puerto_rico	haiti	0.952846921639
puerto_rico	dominican_republic	0.952846921639
puerto_rico	united_states_virgin_islands	0.952846921639
puerto_rico	saint_kitts_nevis	0.952846921639
puerto_rico	antigua_barbuda	0.952846921639
puerto_rico	guadeloupe	0.952846921639
puerto_rico	dominica	0.952846921639
puerto_rico	martinique	0.952846921639
puerto_rico	saint_lucia	0.952846921639
puerto_rico	saint_vincent_grenadines	0.952846921639
puerto_rico	barbados	0.952846921639
puerto_rico	grenada	0.952846921639
puerto_rico	trinidad_tobago	0.952846921639
puerto_rico	curacao	0.952846921639
puerto_rico	aruba	0.952846921639
puerto_rico	french_guiana	0.952846921639
puerto_rico	suriname	0.952846921639
puerto_rico	guyana	0.952846921639
puerto_rico	venezuela	0.952846921639
puerto_rico	colombia	0.952846921639
puerto_rico	ecuador	0.952846921639
puerto_rico	peru	0.952846921639
puerto_rico	bolivia	0.952846921639
puerto_rico	brazil	0.952846921639
puerto_rico	paraguay	0.952846921639
puerto_rico	uruguay	0.952846921639
puerto_rico	argentina	0.952846921639
puerto_rico	chile	0.952846921639
united_states_virgin_islands	canada	0.535347058929
united_states_virgin_islands	united_states	0.535347058929
united_states_virgin_islands	bermuda	0.535347058929
united_states_virgin_islands	mexico	0.535347058929
united_states_virgin_islands	belize	0.535347058929
united_states_virgin_islands	guatemala	0.535347058929
united_states_virgin_islands	honduras	0.535347058929
united_states_virgin_islands	el_salvador	0.535347058929
united_states_virgin_islands	nicaragua	0.535347058929
united_states_virgin_islands	costa_rica	0.535347058929
united_states_virgin_islands	panama	0.535347058929
united_states_virgin_islands	bahamas	0.535347058929
united_states_virgin_islands	cuba	0.535347058929
united_states_virgin_islands	turks_caicos_islands	0.535347058929
united_states_virgin_islands	cayman_islands	0.535347058929
united_states_virgin_islands	jamaica	0.535347058929
united_states_virgin_islands	haiti	0.535347058929
united_states_virgin_islands	dominican_republic	0.535347058929
united_states_virgin_islands	puerto_rico	0.535347058929
united_states_virgin_islands	saint_kitts_nevis	0.535347058929
united_states_virgin_islands	antigua_barbuda	0.535347058929
united_states_virgin_islands	guadeloupe	0.535347058929
united_states_virgin_islands	dominica	0.535347058929
united_states_virgin_islands	martinique	0.535347058929
united_states_virgin_islands	saint_lucia	0.535347058929
united_states_virgin_islands	saint_vincent_grenadines	0.535347058929
united_states_virgin_islands	barbados	0.535347058929
united_states_virgin_islands	grenada	0.535347058929
united_states_virgin_islands	trinidad_tobago	0.535347058929
united_states_virgin_islands	curacao	0.535347058929
united_states_virgin_islands	aruba	0.535347058929
united_states_virgin_islands	french_guiana	0.535347058929
united_states_virgin_islands	suriname	0.535347058929
united_states_virgin_islands	guyana	0.535347058929
united_states_virgin_islands	venezuela	0.535347058929
united_states_virgin_islands	colombia	0.535347058929
united_states_virgin_islands	ecuador	0.535347058929
united_states_virgin_islands	peru	0.535347058929
united_states_virgin_islands	bolivia	0.535347058929
united_states_virgin_islands	brazil	0.535347058929
united_states_virgin_islands	paraguay	0.535347058929
united_states_virgin_islands	uruguay	0.535347058929
united_states_virgin_islands	argentina	0.535347058929
united_states_virgin_islands	chile	0.535347058929
saint_kitts_nevis	canada	0.199813827357
saint_kitts_nevis	united_states	0.199813827357
saint_kitts_nevis	bermuda	0.199813827357
saint_kitts_nevis	mexico	0.199813827357
saint_kitts_nevis	belize	0.199813827357
saint_kitts_nevis	guatemala	0.199813827357
saint_kitts_nevis	honduras	0.199813827357
saint_kitts_nevis	el_salvador	0.199813827357
saint_kitts_nevis	nicaragua	0.199813827357
saint_kitts_nevis	costa_rica	0.199813827357
saint_kitts_nevis	panama	0.199813827357
saint_kitts_nevis	bahamas	0.199813827357
saint_kitts_nevis	cuba	0.199813827357
saint_kitts_nevis	turks_caicos_islands	0.199813827357
saint_kitts_nevis	cayman_islands	0.199813827357
saint_kitts_nevis	jamaica	0.199813827357
saint_kitts_nevis	haiti	0.199813827357
saint_kitts_nevis	dominican_republic	0.199813827357
saint_kitts_nevis	puerto_rico	0.199813827357
saint_kitts_nevis	united_states_virgin_islands	0.199813827357
saint_kitts_nevis	antigua_barbuda	0.199813827357
saint_kitts_nevis	guadeloupe	0.199813827357
saint_kitts_nevis	dominica	0.199813827357
saint_kitts_nevis	martinique	0.199813827357
saint_kitts_nevis	saint_lucia	0.199813827357
saint_kitts_nevis	saint_vincent_grenadines	0.199813827357
saint_kitts_nevis	barbados	0.199813827357
saint_kitts_nevis	grenada	0.199813827357
saint_kitts_nevis	trinidad_tobago	0.199813827357
saint_kitts_nevis	curacao	0.199813827357
saint_kitts_nevis	aruba	0.199813827357
saint_kitts_nevis	french_guiana	0.199813827357
saint_kitts_nevis	suriname	0.199813827357
saint_kitts_nevis	guyana	0.199813827357
saint_kitts_nevis	venezuela	0.199813827357
saint_kitts_nevis	colombia	0.199813827357
saint_kitts_nevis	ecuador	0.199813827357
saint_kitts_nevis	peru	0.199813827357
saint_kitts_nevis	bolivia	0.199813827357
saint_kitts_nevis	brazil	0.199813827357
saint_kitts_nevis	paraguay	0.199813827357
saint_kitts_nevis	uruguay	0.199813827357
saint_kitts_nevis	argentina	0.199813827357
saint_kitts_nevis	chile	0.199813827357
antigua_barbuda	canada	0.540756425677
antigua_barbuda	united_states	0.540756425677
antigua_barbuda	bermuda	0.540756425677
antigua_barbuda	mexico	0.540756425677
antigua_barbuda	belize	0.540756425677
antigua_barbuda	guatemala	0.540756425677
antigua_barbuda	honduras	0.540756425677
antigua_barbuda	el_salvador	0.540756425677
antigua_barbuda	nicaragua	0.540756425677
antigua_barbuda	costa_rica	0.540756425677
antigua_barbuda	panama	0.540756425677
antigua_barbuda	bahamas	0.540756425677
antigua_barbuda	cuba	0.540756425677
antigua_barbuda	turks_caicos_islands	0.540756425677
antigua_barbuda	cayman_islands	0.540756425677
antigua_barbuda	jamaica	0.540756425677
antigua_barbuda	haiti	0.540756425677
antigua_barbuda	dominican_republic	0.540756425677
antigua_barbuda	puerto_rico	0.540756425677
antigua_barbuda	united_states_virgin_islands	0.540756425677
antigua_barbuda	saint_kitts_nevis	0.540756425677
antigua_barbuda	guadeloupe	0.540756425677
antigua_barbuda	dominica	0.540756425677
antigua_barbuda	martinique	0.540756425677
antigua_barbuda	saint_lucia	0.540756425677
antigua_barbuda	saint_vincent_grenadines	0.540756425677
antigua_barbuda	barbados	0.540756425677
antigua_barbuda	grenada	0.540756425677
antigua_barbuda	trinidad_tobago	0.540756425677
antigua_barbuda	curacao	0.540756425677
antigua_barbuda	aruba	0.540756425677
antigua_barbuda	french_guiana	0.540756425677
antigua_barbuda	suriname	0.540756425677
antigua_barbuda	guyana	0.540756425677
antigua_barbuda	venezuela	0.540756425677
antigua_barbuda	colombia	0.540756425677
antigua_barbuda	ecuador	0.540756425677
antigua_barbuda	peru	0.540756425677
antigua_barbuda	bolivia	0.540756425677
antigua_barbuda	brazil	0.540756425677
antigua_barbuda	paraguay	0.540756425677
antigua_barbuda	uruguay	0.540756425677
antigua_barbuda	argentina	0.540756425677
antigua_barbuda	chile	0.540756425677
guadeloupe	canada	0.809569528434
guadeloupe	united_states	0.809569528434
guadeloupe	bermuda	0.809569528434
guadeloupe	mexico	0.809569528434
guadeloupe	belize	0.809569528434
guadeloupe	guatemala	0.809569528434
guadeloupe	honduras	0.809569528434
guadeloupe	el_salvador	0.809569528434
guadeloupe	nicaragua	0.809569528434
guadeloupe	costa_rica	0.809569528434
guadeloupe	panama	0.809569528434
guadeloupe	bahamas	0.809569528434
guadeloupe	cuba	0.809569528434
guadeloupe	turks_caicos_islands	0.809569528434
guadeloupe	cayman_islands	0.809569528434
guadeloupe	jamaica	0.809569528434
guadeloupe	haiti	0.809569528434
guadeloupe	dominican_republic	0.809569528434
guadeloupe	puerto_rico	0.809569528434
guadeloupe	united_states_virgin_islands	0.809569528434
guadeloupe	saint_kitts_nevis	0.809569528434
guadeloupe	antigua_barbuda	0.809569528434
guadeloupe	dominica	0.809569528434
guadeloupe	martinique	0.809569528434
guadeloupe	saint_lucia	0.809569528434
guadeloupe	saint_vincent_grenadines	0.809569528434
guadeloupe	barbados	0.809569528434
guadeloupe	grenada	0.809569528434
guadeloupe	trinidad_tobago	0.809569528434
guadeloupe	curacao	0.809569528434
guadeloupe	aruba	0.809569528434
guadeloupe	french_guiana	0.809569528434
guadeloupe	suriname	0.809569528434
guadeloupe	guyana	0.809569528434
guadeloupe	venezuela	0.809569528434
guadeloupe	colombia	0.809569528434
guadeloupe	ecuador	0.809569528434
guadeloupe	peru	0.809569528434
guadeloupe	bolivia	0.809569528434
guadeloupe	brazil	0.809569528434
guadeloupe	paraguay	0.809569528434
guadeloupe	uruguay	0.809569528434
guadeloupe	argentina	0.809569528434
guadeloupe	chile	0.809569528434
dominica	canada	0.650753268408
dominica	united_states	0.650753268408
dominica	bermuda	0.650753268408
dominica	mexico	0.650753268408
dominica	belize	0.650753268408
dominica	guatemala	0.650753268408
dominica	honduras	0.650753268408
dominica	el_salvador	0.650753268408
dominica	nicaragua	0.650753268408
dominica	costa_rica	0.650753268408
dominica	panama	0.650753268408
dominica	bahamas	0.650753268408
dominica	cuba	0.650753268408
dominica	turks_caicos_islands	0.650753268408
dominica	cayman_islands	0.650753268408
dominica	jamaica	0.650753268408
dominica	haiti	0.650753268408
dominica	dominican_republic	0.650753268408
dominica	puerto_rico	0.650753268408
dominica	united_states_virgin_islands	0.650753268408
dominica	saint_kitts_nevis	0.650753268408
dominica	antigua_barbuda	0.650753268408
dominica	guadeloupe	0.650753268408
dominica	martinique	0.650753268408
dominica	saint_lucia	0.650753268408
dominica	saint_vincent_grenadines	0.650753268408
dominica	barbados	0.650753268408
dominica	grenada	0.650753268408
dominica	trinidad_tobago	0.650753268408
dominica	curacao	0.650753268408
dominica	aruba	0.650753268408
dominica	french_guiana	0.650753268408
dominica	suriname	0.650753268408
dominica	guyana	0.650753268408
dominica	venezuela	0.650753268408
dominica	colombia	0.650753268408
dominica	ecuador	0.650753268408
dominica	peru	0.650753268408
dominica	bolivia	0.650753268408
dominica	brazil	0.650753268408
dominica	paraguay	0.650753268408
dominica	uruguay	0.650753268408
dominica	argentina	0.650753268408
dominica	chile	0.650753268408
martinique	canada	0.869582540819
martinique	united_states	0.869582540819
martinique	bermuda	0.869582540819
martinique	mexico	0.869582540819
martinique	belize	0.869582540819
martinique	guatemala	0.869582540819
martinique	honduras	0.869582540819
martinique	el_salvador	0.869582540819
martinique	nicaragua	0.869582540819
martinique	costa_rica	0.869582540819
martinique	panama	0.869582540819
martinique	bahamas	0.869582540819
martinique	cuba	0.869582540819
martinique	turks_caicos_islands	0.869582540819
martinique	cayman_islands	0.869582540819
martinique	jamaica	0.869582540819
martinique	haiti	0.869582540819
martinique	dominican_republic	0.869582540819
martinique	puerto_rico	0.869582540819
martinique	united_states_virgin_islands	0.869582540819
martinique	saint_kitts_nevis	0.869582540819
martinique	antigua_barbuda	0.869582540819
martinique	guadeloupe	0.869582540819
martinique	dominica	0.869582540819
martinique	saint_lucia	0.869582540819
martinique	saint_vincent_grenadines	0.869582540819
martinique	barbados	0.869582540819
martinique	grenada	0.869582540819
martinique	trinidad_tobago	0.869582540819
martinique	curacao	0.869582540819
martinique	aruba	0.869582540819
martinique	french_guiana	0.869582540819
martinique	suriname	0.869582540819
martinique	guyana	0.869582540819
martinique	venezuela	0.869582540819
martinique	colombia	0.869582540819
martinique	ecuador	0.869582540819
martinique	peru	0.869582540819
martinique	bolivia	0.869582540819
martinique	brazil	0.869582540819
martinique	paraguay	0.869582540819
martinique	uruguay	0.869582540819
martinique	argentina	0.869582540819
martinique	chile	0.869582540819
saint_lucia	canada	0.943525642977
saint_lucia	united_states	0.943525642977
saint_lucia	bermuda	0.943525642977
saint_lucia	mexico	0.943525642977
saint_lucia	belize	0.943525642977
saint_lucia	guatemala	0.943525642977
saint_lucia	honduras	0.943525642977
saint_lucia	el_salvador	0.943525642977
saint_lucia	nicaragua	0.943525642977
saint_lucia	costa_rica	0.943525642977
saint_lucia	panama	0.943525642977
saint_lucia	bahamas	0.943525642977
saint_lucia	cuba	0.943525642977
saint_lucia	turks_caicos_islands	0.943525642977
saint_lucia	cayman_islands	0.943525642977
saint_lucia	jamaica	0.943525642977
saint_lucia	haiti	0.943525642977
saint_lucia	dominican_republic	0.943525642977
saint_lucia	puerto_rico	0.943525642977
saint_lucia	united_states_virgin_islands	0.943525642977
saint_lucia	saint_kitts_nevis	0.943525642977
saint_lucia	antigua_barbuda	0.943525642977
saint_lucia	guadeloupe	0.943525642977
saint_lucia	dominica	0.943525642977
saint_lucia	martinique	0.943525642977
saint_lucia	saint_vincent_grenadines	0.943525642977
saint_lucia	barbados	0.943525642977
saint_lucia	grenada	0.943525642977
saint_lucia	trinidad_tobago	0.943525642977
saint_lucia	curacao	0.943525642977
saint_lucia	aruba	0.943525642977
saint_lucia	french_guiana	0.943525642977
saint_lucia	suriname	0.943525642977
saint_lucia	guyana	0.943525642977
saint_lucia	venezuela	0.943525642977
saint_lucia	colombia	0.943525642977
saint_lucia	ecuador	0.943525642977
saint_lucia	peru	0.943525642977
saint_lucia	bolivia	0.943525642977
saint_lucia	brazil	0.943525642977
saint_lucia	paraguay	0.943525642977
saint_lucia	uruguay	0.943525642977
saint_lucia	argentina	0.943525642977
saint_lucia	chile	0.943525642977
saint_vincent_grenadines	canada	0.720202822603
saint_vincent_grenadines	united_states	0.720202822603
saint_vincent_grenadines	bermuda	0.720202822603
saint_vincent_grenadines	mexico	0.720202822603
saint_vincent_grenadines	belize	0.720202822603
saint_vincent_grenadines	guatemala	0.720202822603
saint_vincent_grenadines	honduras	0.720202822603
saint_vincent_grenadines	el_salvador	0.720202822603
saint_vincent_grenadines	nicaragua	0.720202822603
saint_vincent_grenadines	costa_rica	0.720202822603
saint_vincent_grenadines	panama	0.720202822603
saint_vincent_grenadines	bahamas	0.720202822603
saint_vincent_grenadines	cuba	0.720202822603
saint_vincent_grenadines	turks_caicos_islands	0.720202822603
saint_vincent_grenadines	cayman_islands	0.720202822603
saint_vincent_grenadines	jamaica	0.720202822603
saint_vincent_grenadines	haiti	0.720202822603
saint_vincent_grenadines	dominican_republic	0.720202822603
saint_vincent_grenadines	puerto_rico	0.720202822603
saint_vincent_grenadines	united_states_virgin_islands	0.720202822603
saint_vincent_grenadines	saint_kitts_nevis	0.720202822603
saint_vincent_grenadines	antigua_barbuda	0.720202822603
saint_vincent_grenadines	guadeloupe	0.720202822603
saint_vincent_grenadines	dominica	0.720202822603
saint_vincent_grenadines	martinique	0.720202822603
saint_vincent_grenadines	saint_lucia	0.720202822603
saint_vincent_grenadines	barbados	0.720202822603
saint_vincent_grenadines	grenada	0.720202822603
saint_vincent_grenadines	trinidad_tobago	0.720202822603
saint_vincent_grenadines	curacao	0.720202822603
saint_vincent_grenadines	aruba	0.720202822603
saint_vincent_grenadines	french_guiana	0.720202822603
saint_vincent_grenadines	suriname	0.720202822603
saint_vincent_grenadines	guyana	0.720202822603
saint_vincent_grenadines	venezuela	0.720202822603
saint_vincent_grenadines	colombia	0.720202822603
saint_vincent_grenadines	ecuador	0.720202822603
saint_vincent_grenadines	peru	0.720202822603
saint_vincent_grenadines	bolivia	0.720202822603
saint_vincent_grenadines	brazil	0.720202822603
saint_vincent_grenadines	paraguay	0.720202822603
saint_vincent_grenadines	uruguay	0.720202822603
saint_vincent_grenadines	argentina	0.720202822603
saint_vincent_grenadines	chile	0.720202822603
barbados	canada	0.981560404454
barbados	united_states	0.981560404454
barbados	bermuda	0.981560404454
barbados	mexico	0.981560404454
barbados	belize	0.981560404454
barbados	guatemala	0.981560404454
barbados	honduras	0.981560404454
barbados	el_salvador	0.981560404454
barbados	nicaragua	0.981560404454
barbados	costa_rica	0.981560404454
barbados	panama	0.981560404454
barbados	bahamas	0.981560404454
barbados	cuba	0.981560404454
barbados	turks_caicos_islands	0.981560404454
barbados	cayman_islands	0.981560404454
barbados	jamaica	0.981560404454
barbados	haiti	0.981560404454
barbados	dominican_republic	0.981560404454
barbados	puerto_rico	0.981560404454
barbados	united_states_virgin_islands	0.981560404454
barbados	saint_kitts_nevis	0.981560404454
barbados	antigua_barbuda	0.981560404454
barbados	guadeloupe	0.981560404454
barbados	dominica	0.981560404454
barbados	martinique	0.981560404454
barbados	saint_lucia	0.981560404454
barbados	saint_vincent_grenadines	0.981560404454
barbados	grenada	0.981560404454
barbados	trinidad_tobago	0.981560404454
barbados	curacao	0.981560404454
barbados	aruba	0.981560404454
barbados	french_guiana	0.981560404454
barbados	suriname	0.981560404454
barbados	guyana	0.981560404454
barbados	venezuela	0.981560404454
barbados	colombia	0.981560404454
barbados	ecuador	0.981560404454
barbados	peru	0.981560404454
barbados	bolivia	0.981560404454
barbados	brazil	0.981560404454
barbados	paraguay	0.981560404454
barbados	uruguay	0.981560404454
barbados	argentina	0.981560404454
barbados	chile	0.981560404454
grenada	canada	0.897331296021
grenada	united_states	0.897331296021
grenada	bermuda	0.897331296021
grenada	mexico	0.897331296021
grenada	belize	0.897331296021
grenada	guatemala	0.897331296021
grenada	honduras	0.897331296021
grenada	el_salvador	0.897331296021
grenada	nicaragua	0.897331296021
grenada	costa_rica	0.897331296021
grenada	panama	0.897331296021
grenada	bahamas	0.897331296021
grenada	cuba	0.897331296021
grenada	turks_caicos_islands	0.897331296021
grenada	cayman_islands	0.897331296021
grenada	jamaica	0.897331296021
grenada	haiti	0.897331296021
grenada	dominican_republic	0.897331296021
grenada	puerto_rico	0.897331296021
grenada	united_states_virgin_islands	0.897331296021
grenada	saint_kitts_nevis	0.897331296021
grenada	antigua_barbuda	0.897331296021
grenada	guadeloupe	0.897331296021
grenada	dominica	0.897331296021
grenada	martinique	0.897331296021
grenada	saint_lucia	0.897331296021
grenada	saint_vincent_grenadines	0.897331296021
grenada	barbados	0.897331296021
grenada	trinidad_tobago	0.897331296021
grenada	curacao	0.897331296021
grenada	aruba	0.897331296021
grenada	french_guiana	0.897331296021
grenada	suriname	0.897331296021
grenada	guyana	0.897331296021
grenada	venezuela	0.897331296021
grenada	colombia	0.897331296021
grenada	ecuador	0.897331296021
grenada	peru	0.897331296021
grenada	bolivia	0.897331296021
grenada	brazil	0.897331296021
grenada	paraguay	0.897331296021
grenada	uruguay	0.897331296021
grenada	argentina	0.897331296021
grenada	chile	0.897331296021
trinidad_tobago	canada	0.968913133274
trinidad_tobago	united_states	0.968913133274
trinidad_tobago	bermuda	0.968913133274
trinidad_tobago	mexico	0.968913133274
trinidad_tobago	belize	0.968913133274
trinidad_tobago	guatemala	0.968913133274
trinidad_tobago	honduras	0.968913133274
trinidad_tobago	el_salvador	0.968913133274
trinidad_tobago	nicaragua	0.968913133274
trinidad_tobago	costa_rica	0.968913133274
trinidad_tobago	panama	0.968913133274
trinidad_tobago	bahamas	0.968913133274
trinidad_tobago	cuba	0.968913133274
trinidad_tobago	turks_caicos_islands	0.968913133274
trinidad_tobago	cayman_islands	0.968913133274
trinidad_tobago	jamaica	0.968913133274
trinidad_tobago	haiti	0.968913133274
trinidad_tobago	dominican_republic	0.968913133274
trinidad_tobago	puerto_rico	0.968913133274
trinidad_tobago	united_states_virgin_islands	0.968913133274
trinidad_tobago	saint_kitts_nevis	0.968913133274
trinidad_tobago	antigua_barbuda	0.968913133274
trinidad_tobago	guadeloupe	0.968913133274
trinidad_tobago	dominica	0.968913133274
trinidad_tobago	martinique	0.968913133274
trinidad_tobago	saint_lucia	0.968913133274
trinidad_tobago	saint_vincent_grenadines	0.968913133274
trinidad_tobago	barbados	0.968913133274
trinidad_tobago	grenada	0.968913133274
trinidad_tobago	curacao	0.968913133274
trinidad_tobago	aruba	0.968913133274
trinidad_tobago	french_guiana	0.968913133274
trinidad_tobago	suriname	0.968913133274
trinidad_tobago	guyana	0.968913133274
trinidad_tobago	venezuela	0.968913133274
trinidad_tobago	colombia	0.968913133274
trinidad_tobago	ecuador	0.968913133274
trinidad_tobago	peru	0.968913133274
trinidad_tobago	bolivia	0.968913133274
trinidad_tobago	brazil	0.968913133274
trinidad_tobago	paraguay	0.968913133274
trinidad_tobago	uruguay	0.968913133274
trinidad_tobago	argentina	0.968913133274
trinidad_tobago	chile	0.968913133274
curacao	canada	0.643752662414
curacao	united_states	0.643752662414
curacao	bermuda	0.643752662414
curacao	mexico	0.643752662414
curacao	belize	0.643752662414
curacao	guatemala	0.643752662414
curacao	honduras	0.643752662414
curacao	el_salvador	0.643752662414
curacao	nicaragua	0.643752662414
curacao	costa_rica	0.643752662414
curacao	panama	0.643752662414
curacao	bahamas	0.643752662414
curacao	cuba	0.643752662414
curacao	turks_caicos_islands	0.643752662414
curacao	cayman_islands	0.643752662414
curacao	jamaica	0.643752662414
curacao	haiti	0.643752662414
curacao	dominican_republic	0.643752662414
curacao	puerto_rico	0.643752662414
curacao	united_states_virgin_islands	0.643752662414
curacao	saint_kitts_nevis	0.643752662414
curacao	antigua_barbuda	0.643752662414
curacao	guadeloupe	0.643752662414
curacao	dominica	0.643752662414
curacao	martinique	0.643752662414
curacao	saint_lucia	0.643752662414
curacao	saint_vincent_grenadines	0.643752662414
curacao	barbados	0.643752662414
curacao	grenada	0.643752662414
curacao	trinidad_tobago	0.643752662414
curacao	aruba	0.643752662414
curacao	french_guiana	0.643752662414
curacao	suriname	0.643752662414
curacao	guyana	0.643752662414
curacao	venezuela	0.643752662414
curacao	colombia	0.643752662414
curacao	ecuador	0.643752662414
curacao	peru	0.643752662414
curacao	bolivia	0.643752662414
curacao	brazil	0.643752662414
curacao	paraguay	0.643752662414
curacao	uruguay	0.643752662414
curacao	argentina	0.643752662414
curacao	chile	0.643752662414
aruba	canada	0.546931805296
aruba	united_states	0.546931805296
aruba	bermuda	0.546931805296
aruba	mexico	0.546931805296
aruba	belize	0.546931805296
aruba	guatemala	0.546931805296
aruba	honduras	0.546931805296
aruba	el_salvador	0.546931805296
aruba	nicaragua	0.546931805296
aruba	costa_rica	0.546931805296
aruba	panama	0.546931805296
aruba	bahamas	0.546931805296
aruba	cuba	0.546931805296
aruba	turks_caicos_islands	0.546931805296
aruba	cayman_islands	0.546931805296
aruba	jamaica	0.546931805296
aruba	haiti	0.546931805296
aruba	dominican_republic	0.546931805296
aruba	puerto_rico	0.546931805296
aruba	united_states_virgin_islands	0.546931805296
aruba	saint_kitts_nevis	0.546931805296
aruba	antigua_barbuda	0.546931805296
aruba	guadeloupe	0.546931805296
aruba	dominica	0.546931805296
aruba	martinique	0.546931805296
aruba	saint_lucia	0.546931805296
aruba	saint_vincent_grenadines	0.546931805296
aruba	barbados	0.546931805296
aruba	grenada	0.546931805296
aruba	trinidad_tobago	0.546931805296
aruba	curacao	0.546931805296
aruba	french_guiana	0.546931805296
aruba	suriname	0.546931805296
aruba	guyana	0.546931805296
aruba	venezuela	0.546931805296
aruba	colombia	0.546931805296
aruba	ecuador	0.546931805296
aruba	peru	0.546931805296
aruba	bolivia	0.546931805296
aruba	brazil	0.546931805296
aruba	paraguay	0.546931805296
aruba	uruguay	0.546931805296
aruba	argentina	0.546931805296
aruba	chile	0.546931805296
french_guiana	canada	0.893181224069
french_guiana	united_states	0.893181224069
french_guiana	bermuda	0.893181224069
french_guiana	mexico	0.893181224069
french_guiana	belize	0.893181224069
french_guiana	guatemala	0.893181224069
french_guiana	honduras	0.893181224069
french_guiana	el_salvador	0.893181224069
french_guiana	nicaragua	0.893181224069
french_guiana	costa_rica	0.893181224069
french_guiana	panama	0.893181224069
french_guiana	bahamas	0.893181224069
french_guiana	cuba	0.893181224069
french_guiana	turks_caicos_islands	0.893181224069
french_guiana	cayman_islands	0.893181224069
french_guiana	jamaica	0.893181224069
french_guiana	haiti	0.893181224069
french_guiana	dominican_republic	0.893181224069
french_guiana	puerto_rico	0.893181224069
french_guiana	united_states_virgin_islands	0.893181224069
french_guiana	saint_kitts_nevis	0.893181224069
french_guiana	antigua_barbuda	0.893181224069
french_guiana	guadeloupe	0.893181224069
french_guiana	dominica	0.893181224069
french_guiana	martinique	0.893181224069
french_guiana	saint_lucia	0.893181224069
french_guiana	saint_vincent_grenadines	0.893181224069
french_guiana	barbados	0.893181224069
french_guiana	grenada	0.893181224069
french_guiana	trinidad_tobago	0.893181224069
french_guiana	curacao	0.893181224069
french_guiana	aruba	0.893181224069
french_guiana	suriname	0.893181224069
french_guiana	guyana	0.893181224069
french_guiana	venezuela	0.893181224069
french_guiana	colombia	0.893181224069
french_guiana	ecuador	0.893181224069
french_guiana	peru	0.893181224069
french_guiana	bolivia	0.893181224069
french_guiana	brazil	0.893181224069
french_guiana	paraguay	0.893181224069
french_guiana	uruguay	0.893181224069
french_guiana	argentina	0.893181224069
french_guiana	chile	0.893181224069
suriname	canada	0.961076158942
suriname	united_states	0.961076158942
suriname	bermuda	0.961076158942
suriname	mexico	0.961076158942
suriname	belize	0.961076158942
suriname	guatemala	0.961076158942
suriname	honduras	0.961076158942
suriname	el_salvador	0.961076158942
suriname	nicaragua	0.961076158942
suriname	costa_rica	0.961076158942
suriname	panama	0.961076158942
suriname	bahamas	0.961076158942
suriname	cuba	0.961076158942
suriname	turks_caicos_islands	0.961076158942
suriname	cayman_islands	0.961076158942
suriname	jamaica	0.961076158942
suriname	haiti	0.961076158942
suriname	dominican_republic	0.961076158942
suriname	puerto_rico	0.961076158942
suriname	united_states_virgin_islands	0.961076158942
suriname	saint_kitts_nevis	0.961076158942
suriname	antigua_barbuda	0.961076158942
suriname	guadeloupe	0.961076158942
suriname	dominica	0.961076158942
suriname	martinique	0.961076158942
suriname	saint_lucia	0.961076158942
suriname	saint_vincent_grenadines	0.961076158942
suriname	barbados	0.961076158942
suriname	grenada	0.961076158942
suriname	trinidad_tobago	0.961076158942
suriname	curacao	0.961076158942
suriname	aruba	0.961076158942
suriname	french_guiana	0.961076158942
suriname	guyana	0.961076158942
suriname	venezuela	0.961076158942
suriname	colombia	0.961076158942
suriname	ecuador	0.961076158942
suriname	peru	0.961076158942
suriname	bolivia	0.961076158942
suriname	brazil	0.961076158942
suriname	paraguay	0.961076158942
suriname	uruguay	0.961076158942
suriname	argentina	0.961076158942
suriname	chile	0.961076158942
guyana	canada	0.791691498127
guyana	united_states	0.791691498127
guyana	bermuda	0.791691498127
guyana	mexico	0.791691498127
guyana	belize	0.791691498127
guyana	guatemala	0.791691498127
guyana	honduras	0.791691498127
guyana	el_salvador	0.791691498127
guyana	nicaragua	0.791691498127
guyana	costa_rica	0.791691498127
guyana	panama	0.791691498127
guyana	bahamas	0.791691498127
guyana	cuba	0.791691498127
guyana	turks_caicos_islands	0.791691498127
guyana	cayman_islands	0.791691498127
guyana	jamaica	0.791691498127
guyana	haiti	0.791691498127
guyana	dominican_republic	0.791691498127
guyana	puerto_rico	0.791691498127
guyana	united_states_virgin_islands	0.791691498127
guyana	saint_kitts_nevis	0.791691498127
guyana	antigua_barbuda	0.791691498127
guyana	guadeloupe	0.791691498127
guyana	dominica	0.791691498127
guyana	martinique	0.791691498127
guyana	saint_lucia	0.791691498127
guyana	saint_vincent_grenadines	0.791691498127
guyana	barbados	0.791691498127
guyana	grenada	0.791691498127
guyana	trinidad_tobago	0.791691498127
guyana	curacao	0.791691498127
guyana	aruba	0.791691498127
guyana	french_guiana	0.791691498127
guyana	suriname	0.791691498127
guyana	venezuela	0.791691498127
guyana	colombia	0.791691498127
guyana	ecuador	0.791691498127
guyana	peru	0.791691498127
guyana	bolivia	0.791691498127
guyana	brazil	0.791691498127
guyana	paraguay	0.791691498127
guyana	uruguay	0.791691498127
guyana	argentina	0.791691498127
