origin	destination	destination_population_size
peru	mexico	124574795.0
peru	belize	360346.0
peru	guatemala	15460732.0
peru	honduras	9038741.0
peru	el_salvador	6172011.0
peru	nicaragua	6025951.0
peru	costa_rica	4930258.0
peru	panama	3753142.0
peru	bahamas	329988.0
peru	cuba	11147407.0
peru	turks_caicos_islands	52570.0
peru	cayman_islands	58441.0
peru	jamaica	2990561.0
peru	haiti	10646714.0
peru	dominican_republic	10734247.0
peru	puerto_rico	3351827.0
peru	united_states_virgin_islands	107268.0
peru	saint_kitts_nevis	52715.0
peru	antigua_barbuda	94731.0
peru	guadeloupe	402119.0
peru	dominica	73897.0
peru	martinique	385551.0
peru	saint_lucia	164994.0
peru	saint_vincent_grenadines	102089.0
peru	barbados	292336.0
peru	grenada	111724.0
peru	trinidad_tobago	1218208.0
peru	curacao	149648.0
peru	aruba	115120.0
peru	french_guiana	252338.0
peru	suriname	591919.0
peru	guyana	737718.0
peru	venezuela	31304016.0
peru	colombia	47698524.0
peru	ecuador	16290913.0
peru	bolivia	11138234.0
peru	brazil	207353391.0
peru	paraguay	6943739.0
peru	uruguay	3360148.0
peru	argentina	44293293.0
peru	chile	17789267.0
bolivia	canada	35623680.0
bolivia	united_states	326625791.0
bolivia	bermuda	70864.0
bolivia	mexico	124574795.0
bolivia	belize	360346.0
bolivia	guatemala	15460732.0
bolivia	honduras	9038741.0
bolivia	el_salvador	6172011.0
bolivia	nicaragua	6025951.0
bolivia	costa_rica	4930258.0
bolivia	panama	3753142.0
bolivia	bahamas	329988.0
bolivia	cuba	11147407.0
bolivia	turks_caicos_islands	52570.0
bolivia	cayman_islands	58441.0
bolivia	jamaica	2990561.0
bolivia	haiti	10646714.0
bolivia	dominican_republic	10734247.0
bolivia	puerto_rico	3351827.0
bolivia	united_states_virgin_islands	107268.0
bolivia	saint_kitts_nevis	52715.0
bolivia	antigua_barbuda	94731.0
bolivia	guadeloupe	402119.0
bolivia	dominica	73897.0
bolivia	martinique	385551.0
bolivia	saint_lucia	164994.0
bolivia	saint_vincent_grenadines	102089.0
bolivia	barbados	292336.0
bolivia	grenada	111724.0
bolivia	trinidad_tobago	1218208.0
bolivia	curacao	149648.0
bolivia	aruba	115120.0
bolivia	french_guiana	252338.0
bolivia	suriname	591919.0
bolivia	guyana	737718.0
bolivia	venezuela	31304016.0
bolivia	colombia	47698524.0
bolivia	ecuador	16290913.0
bolivia	peru	31036656.0
bolivia	brazil	207353391.0
bolivia	paraguay	6943739.0
bolivia	uruguay	3360148.0
bolivia	argentina	44293293.0
bolivia	chile	17789267.0
brazil	canada	35623680.0
brazil	united_states	326625791.0
brazil	bermuda	70864.0
brazil	mexico	124574795.0
brazil	belize	360346.0
brazil	guatemala	15460732.0
brazil	honduras	9038741.0
brazil	el_salvador	6172011.0
brazil	nicaragua	6025951.0
brazil	costa_rica	4930258.0
brazil	panama	3753142.0
brazil	bahamas	329988.0
brazil	cuba	11147407.0
brazil	turks_caicos_islands	52570.0
brazil	cayman_islands	58441.0
brazil	jamaica	2990561.0
brazil	haiti	10646714.0
brazil	dominican_republic	10734247.0
brazil	puerto_rico	3351827.0
brazil	united_states_virgin_islands	107268.0
brazil	saint_kitts_nevis	52715.0
brazil	antigua_barbuda	94731.0
brazil	guadeloupe	402119.0
brazil	dominica	73897.0
brazil	martinique	385551.0
brazil	saint_lucia	164994.0
brazil	saint_vincent_grenadines	102089.0
brazil	barbados	292336.0
brazil	grenada	111724.0
brazil	trinidad_tobago	1218208.0
brazil	curacao	149648.0
brazil	aruba	115120.0
brazil	french_guiana	252338.0
brazil	suriname	591919.0
brazil	guyana	737718.0
brazil	venezuela	31304016.0
brazil	colombia	47698524.0
brazil	ecuador	16290913.0
brazil	peru	31036656.0
brazil	bolivia	11138234.0
brazil	paraguay	6943739.0
brazil	uruguay	3360148.0
brazil	argentina	44293293.0
brazil	chile	17789267.0
paraguay	canada	35623680.0
paraguay	united_states	326625791.0
paraguay	bermuda	70864.0
paraguay	mexico	124574795.0
paraguay	belize	360346.0
paraguay	guatemala	15460732.0
paraguay	honduras	9038741.0
paraguay	el_salvador	6172011.0
paraguay	nicaragua	6025951.0
paraguay	costa_rica	4930258.0
paraguay	panama	3753142.0
paraguay	bahamas	329988.0
paraguay	cuba	11147407.0
paraguay	turks_caicos_islands	52570.0
paraguay	cayman_islands	58441.0
paraguay	jamaica	2990561.0
paraguay	haiti	10646714.0
paraguay	dominican_republic	10734247.0
paraguay	puerto_rico	3351827.0
paraguay	united_states_virgin_islands	107268.0
paraguay	saint_kitts_nevis	52715.0
paraguay	antigua_barbuda	94731.0
paraguay	guadeloupe	402119.0
paraguay	dominica	73897.0
paraguay	martinique	385551.0
paraguay	saint_lucia	164994.0
paraguay	saint_vincent_grenadines	102089.0
paraguay	barbados	292336.0
paraguay	grenada	111724.0
paraguay	trinidad_tobago	1218208.0
paraguay	curacao	149648.0
paraguay	aruba	115120.0
paraguay	french_guiana	252338.0
paraguay	suriname	591919.0
paraguay	guyana	737718.0
paraguay	venezuela	31304016.0
paraguay	colombia	47698524.0
paraguay	ecuador	16290913.0
paraguay	peru	31036656.0
paraguay	bolivia	11138234.0
paraguay	brazil	207353391.0
paraguay	uruguay	3360148.0
paraguay	argentina	44293293.0
paraguay	chile	17789267.0
uruguay	canada	35623680.0
uruguay	united_states	326625791.0
uruguay	bermuda	70864.0
uruguay	mexico	124574795.0
uruguay	belize	360346.0
uruguay	guatemala	15460732.0
uruguay	honduras	9038741.0
uruguay	el_salvador	6172011.0
uruguay	nicaragua	6025951.0
uruguay	costa_rica	4930258.0
uruguay	panama	3753142.0
uruguay	bahamas	329988.0
uruguay	cuba	11147407.0
uruguay	turks_caicos_islands	52570.0
uruguay	cayman_islands	58441.0
uruguay	jamaica	2990561.0
uruguay	haiti	10646714.0
uruguay	dominican_republic	10734247.0
uruguay	puerto_rico	3351827.0
uruguay	united_states_virgin_islands	107268.0
uruguay	saint_kitts_nevis	52715.0
uruguay	antigua_barbuda	94731.0
uruguay	guadeloupe	402119.0
uruguay	dominica	73897.0
uruguay	martinique	385551.0
uruguay	saint_lucia	164994.0
uruguay	saint_vincent_grenadines	102089.0
uruguay	barbados	292336.0
uruguay	grenada	111724.0
uruguay	trinidad_tobago	1218208.0
uruguay	curacao	149648.0
uruguay	aruba	115120.0
uruguay	french_guiana	252338.0
uruguay	suriname	591919.0
uruguay	guyana	737718.0
uruguay	venezuela	31304016.0
uruguay	colombia	47698524.0
uruguay	ecuador	16290913.0
uruguay	peru	31036656.0
uruguay	bolivia	11138234.0
uruguay	brazil	207353391.0
uruguay	paraguay	6943739.0
uruguay	argentina	44293293.0
uruguay	chile	17789267.0
argentina	canada	35623680.0
argentina	united_states	326625791.0
argentina	bermuda	70864.0
argentina	mexico	124574795.0
argentina	belize	360346.0
argentina	guatemala	15460732.0
argentina	honduras	9038741.0
argentina	el_salvador	6172011.0
argentina	nicaragua	6025951.0
argentina	costa_rica	4930258.0
argentina	panama	3753142.0
argentina	bahamas	329988.0
argentina	cuba	11147407.0
argentina	turks_caicos_islands	52570.0
argentina	cayman_islands	58441.0
argentina	jamaica	2990561.0
argentina	haiti	10646714.0
argentina	dominican_republic	10734247.0
argentina	puerto_rico	3351827.0
argentina	united_states_virgin_islands	107268.0
argentina	saint_kitts_nevis	52715.0
argentina	antigua_barbuda	94731.0
argentina	guadeloupe	402119.0
argentina	dominica	73897.0
argentina	martinique	385551.0
argentina	saint_lucia	164994.0
argentina	saint_vincent_grenadines	102089.0
argentina	barbados	292336.0
argentina	grenada	111724.0
argentina	trinidad_tobago	1218208.0
argentina	curacao	149648.0
argentina	aruba	115120.0
argentina	french_guiana	252338.0
argentina	suriname	591919.0
argentina	guyana	737718.0
argentina	venezuela	31304016.0
argentina	colombia	47698524.0
argentina	ecuador	16290913.0
argentina	peru	31036656.0
argentina	bolivia	11138234.0
argentina	brazil	207353391.0
argentina	paraguay	6943739.0
argentina	uruguay	3360148.0
argentina	chile	17789267.0
chile	canada	35623680.0
chile	united_states	326625791.0
chile	bermuda	70864.0
chile	mexico	124574795.0
chile	belize	360346.0
chile	guatemala	15460732.0
chile	honduras	9038741.0
chile	el_salvador	6172011.0
chile	nicaragua	6025951.0
chile	costa_rica	4930258.0
chile	panama	3753142.0
chile	bahamas	329988.0
chile	cuba	11147407.0
chile	turks_caicos_islands	52570.0
chile	cayman_islands	58441.0
chile	jamaica	2990561.0
chile	haiti	10646714.0
chile	dominican_republic	10734247.0
chile	puerto_rico	3351827.0
chile	united_states_virgin_islands	107268.0
chile	saint_kitts_nevis	52715.0
chile	antigua_barbuda	94731.0
chile	guadeloupe	402119.0
chile	dominica	73897.0
chile	martinique	385551.0
chile	saint_lucia	164994.0
chile	saint_vincent_grenadines	102089.0
chile	barbados	292336.0
chile	grenada	111724.0
chile	trinidad_tobago	1218208.0
chile	curacao	149648.0
chile	aruba	115120.0
chile	french_guiana	252338.0
chile	suriname	591919.0
chile	guyana	737718.0
chile	venezuela	31304016.0
chile	colombia	47698524.0
chile	ecuador	16290913.0
chile	peru	31036656.0
chile	bolivia	11138234.0
chile	brazil	207353391.0
chile	paraguay	6943739.0
chile	uruguay	3360148.0
chile	argentina	44293293.0
